population_group_id,population_group_name,measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,All Population,3,YLDs (Years Lived with Disability),4874,Uttarakhand,3,Both,22,All ages,294,All causes,1,Number,2023,1496839.587499336,1958378.1881680968,1130427.2616274229
1,All Population,3,YLDs (Years Lived with Disability),4874,Uttarakhand,3,Both,22,All ages,294,All causes,2,Percent,2023,1.0,1.0,1.0
1,All Population,3,YLDs (Years Lived with Disability),4874,Uttarakhand,3,Both,22,All ages,294,All causes,3,Rate,2023,12118.12108756118,15854.64749706868,9151.71842826971
1,All Population,3,YLDs (Years Lived with Disability),44538,Other Union Territories,3,Both,22,All ages,294,All causes,1,Number,2023,490107.8082269268,636045.3053099508,371917.6951286938
1,All Population,3,YLDs (Years Lived with Disability),44538,Other Union Territories,3,Both,22,All ages,294,All causes,2,Percent,2023,1.0,1.0,1.0
1,All Population,3,YLDs (Years Lived with Disability),44538,Other Union Territories,3,Both,22,All ages,294,All causes,3,Rate,2023,12653.95009915011,16421.86763624108,9602.43415050912
1,All Population,3,YLDs (Years Lived with Disability),4857,Kerala,3,Both,22,All ages,294,All causes,1,Number,2021,4841770.595053032,6275764.705542717,3690369.3569638655
1,All Population,3,YLDs (Years Lived with Disability),4857,Kerala,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,All Population,3,YLDs (Years Lived with Disability),4857,Kerala,3,Both,22,All ages,294,All causes,3,Rate,2021,13742.41031709884,17812.51960290167,10474.38513027901
1,All Population,3,YLDs (Years Lived with Disability),163,India,3,Both,22,All ages,294,All causes,1,Number,2023,175690179.5266899,228839794.7981096,133119581.714606
1,All Population,3,YLDs (Years Lived with Disability),163,India,3,Both,22,All ages,294,All causes,2,Percent,2023,1.0,1.0,1.0
1,All Population,3,YLDs (Years Lived with Disability),163,India,3,Both,22,All ages,294,All causes,3,Rate,2023,12172.09300506728,15854.382259993929,9222.73478114173
1,All Population,3,YLDs (Years Lived with Disability),4854,Jammu & Kashmir and Ladakh,3,Both,22,All ages,294,All causes,1,Number,2022,1750648.361948121,2268181.081965036,1329472.0312702742
1,All Population,3,YLDs (Years Lived with Disability),4854,Jammu & Kashmir and Ladakh,3,Both,22,All ages,294,All causes,2,Percent,2022,1.0,1.0,1.0
1,All Population,3,YLDs (Years Lived with Disability),4854,Jammu & Kashmir and Ladakh,3,Both,22,All ages,294,All causes,3,Rate,2022,12350.42839614055,16001.504728863389,9379.12460535672
1,All Population,3,YLDs (Years Lived with Disability),4851,Gujarat,3,Both,22,All ages,294,All causes,1,Number,2022,8814633.06511266,11485529.021062097,6694443.1518558
1,All Population,3,YLDs (Years Lived with Disability),4851,Gujarat,3,Both,22,All ages,294,All causes,2,Percent,2022,1.0,1.0,1.0
1,All Population,3,YLDs (Years Lived with Disability),4851,Gujarat,3,Both,22,All ages,294,All causes,3,Rate,2022,12345.43467636348,16086.188410292809,9375.97855921735
1,All Population,3,YLDs (Years Lived with Disability),4873,Uttar Pradesh,3,Both,22,All ages,294,All causes,1,Number,2023,29070017.8183102,37682467.3530494,22145042.989370476
1,All Population,3,YLDs (Years Lived with Disability),4873,Uttar Pradesh,3,Both,22,All ages,294,All causes,2,Percent,2023,1.0,1.0,1.0
1,All Population,3,YLDs (Years Lived with Disability),4873,Uttar Pradesh,3,Both,22,All ages,294,All causes,3,Rate,2023,11188.12325052843,14502.780554347719,8522.92117266165
1,All Population,3,YLDs (Years Lived with Disability),4867,Punjab,3,Both,22,All ages,294,All causes,1,Number,2022,4035899.664378736,5203431.386911144,3070168.2212787755
1,All Population,3,YLDs (Years Lived with Disability),4867,Punjab,3,Both,22,All ages,294,All causes,2,Percent,2022,1.0,1.0,1.0
1,All Population,3,YLDs (Years Lived with Disability),4867,Punjab,3,Both,22,All ages,294,All causes,3,Rate,2022,12945.77052000729,16690.80855654131,9848.03799789511
1,All Population,3,YLDs (Years Lived with Disability),4871,Telangana,3,Both,22,All ages,294,All causes,1,Number,2023,4892628.382962084,6355482.356326986,3709380.509731147
1,All Population,3,YLDs (Years Lived with Disability),4871,Telangana,3,Both,22,All ages,294,All causes,2,Percent,2023,1.0,1.0,1.0
1,All Population,3,YLDs (Years Lived with Disability),4871,Telangana,3,Both,22,All ages,294,All causes,3,Rate,2023,12569.701216603298,16327.93420089253,9529.80710089902
1,All Population,3,YLDs (Years Lived with Disability),4863,Mizoram,3,Both,22,All ages,294,All causes,1,Number,2022,141182.28245399304,184391.66444627065,107174.63229551035
1,All Population,3,YLDs (Years Lived with Disability),4863,Mizoram,3,Both,22,All ages,294,All causes,2,Percent,2022,1.0,1.0,1.0
1,All Population,3,YLDs (Years Lived with Disability),4863,Mizoram,3,Both,22,All ages,294,All causes,3,Rate,2022,11112.11847396136,14513.02518505173,8435.45798219438
1,All Population,3,YLDs (Years Lived with Disability),4852,Haryana,3,Both,22,All ages,294,All causes,1,Number,2020,3588105.1535647395,4647789.561482646,2729501.031033864
1,All Population,3,YLDs (Years Lived with Disability),4852,Haryana,3,Both,22,All ages,294,All causes,2,Percent,2020,1.0,1.0,1.0
1,All Population,3,YLDs (Years Lived with Disability),4852,Haryana,3,Both,22,All ages,294,All causes,3,Rate,2020,12383.12014639882,16040.25915958415,9419.941099951371
1,All Population,3,YLDs (Years Lived with Disability),4844,Bihar,3,Both,22,All ages,294,All causes,1,Number,2023,14113054.758886203,18393572.154122595,10695960.432781933
1,All Population,3,YLDs (Years Lived with Disability),4844,Bihar,3,Both,22,All ages,294,All causes,2,Percent,2023,1.0,1.0,1.0
1,All Population,3,YLDs (Years Lived with Disability),4844,Bihar,3,Both,22,All ages,294,All causes,3,Rate,2023,10967.838148283041,14294.40513069359,8312.27291832954
1,All Population,3,YLDs (Years Lived with Disability),4875,West Bengal,3,Both,22,All ages,294,All causes,1,Number,2023,13211995.872722251,17101163.84288108,10014690.360940687
1,All Population,3,YLDs (Years Lived with Disability),4875,West Bengal,3,Both,22,All ages,294,All causes,2,Percent,2023,1.0,1.0,1.0
1,All Population,3,YLDs (Years Lived with Disability),4875,West Bengal,3,Both,22,All ages,294,All causes,3,Rate,2023,12995.36949176284,16820.769928958838,9850.48760533745
1,All Population,3,YLDs (Years Lived with Disability),4853,Himachal Pradesh,3,Both,22,All ages,294,All causes,1,Number,2022,1038165.6300516508,1340801.4783446947,795873.7343955754
1,All Population,3,YLDs (Years Lived with Disability),4853,Himachal Pradesh,3,Both,22,All ages,294,All causes,2,Percent,2022,1.0,1.0,1.0
1,All Population,3,YLDs (Years Lived with Disability),4853,Himachal Pradesh,3,Both,22,All ages,294,All causes,3,Rate,2022,13430.719366732392,17345.910768835198,10296.19597162784
1,All Population,3,YLDs (Years Lived with Disability),4869,Sikkim,3,Both,22,All ages,294,All causes,1,Number,2022,81955.16898314042,107169.64313959482,62101.8772639904
1,All Population,3,YLDs (Years Lived with Disability),4869,Sikkim,3,Both,22,All ages,294,All causes,2,Percent,2022,1.0,1.0,1.0
1,All Population,3,YLDs (Years Lived with Disability),4869,Sikkim,3,Both,22,All ages,294,All causes,3,Rate,2022,11709.748151125641,15312.39025166094,8873.111379015509
1,All Population,3,YLDs (Years Lived with Disability),4864,Nagaland,3,Both,22,All ages,294,All causes,1,Number,2023,190145.4037640875,245298.2725024213,143407.84371726675
1,All Population,3,YLDs (Years Lived with Disability),4864,Nagaland,3,Both,22,All ages,294,All causes,2,Percent,2023,1.0,1.0,1.0
1,All Population,3,YLDs (Years Lived with Disability),4864,Nagaland,3,Both,22,All ages,294,All causes,3,Rate,2023,10679.53456836855,13777.200652196201,8054.5150923232695
1,All Population,3,YLDs (Years Lived with Disability),4856,Karnataka,3,Both,22,All ages,294,All causes,1,Number,2022,8901855.95115916,11577194.4737647,6750868.847782495
1,All Population,3,YLDs (Years Lived with Disability),4856,Karnataka,3,Both,22,All ages,294,All causes,2,Percent,2022,1.0,1.0,1.0
1,All Population,3,YLDs (Years Lived with Disability),4856,Karnataka,3,Both,22,All ages,294,All causes,3,Rate,2022,13004.50716931097,16912.84484500961,9862.181865415789
1,All Population,3,YLDs (Years Lived with Disability),4867,Punjab,3,Both,22,All ages,294,All causes,1,Number,2020,3912681.196315896,5074521.499214631,2968404.3538159817
1,All Population,3,YLDs (Years Lived with Disability),4867,Punjab,3,Both,22,All ages,294,All causes,2,Percent,2020,1.0,1.0,1.0
1,All Population,3,YLDs (Years Lived with Disability),4867,Punjab,3,Both,22,All ages,294,All causes,3,Rate,2020,12602.371454360109,16344.54781198482,9560.94616876844
1,All Population,3,YLDs (Years Lived with Disability),4871,Telangana,3,Both,22,All ages,294,All causes,1,Number,2022,4929283.405187336,6388172.781644656,3747775.832775117
1,All Population,3,YLDs (Years Lived with Disability),4871,Telangana,3,Both,22,All ages,294,All causes,2,Percent,2022,1.0,1.0,1.0
1,All Population,3,YLDs (Years Lived with Disability),4871,Telangana,3,Both,22,All ages,294,All causes,3,Rate,2022,12685.6071306379,16440.08743853074,9644.97431376185
1,All Population,3,YLDs (Years Lived with Disability),4861,Manipur,3,Both,22,All ages,294,All causes,1,Number,2022,435263.67844041495,562197.5783827245,329573.4342464486
1,All Population,3,YLDs (Years Lived with Disability),4861,Manipur,3,Both,22,All ages,294,All causes,2,Percent,2022,1.0,1.0,1.0
1,All Population,3,YLDs (Years Lived with Disability),4861,Manipur,3,Both,22,All ages,294,All causes,3,Rate,2022,11910.1539219726,15383.456108927601,9018.143541250389
1,All Population,3,YLDs (Years Lived with Disability),4874,Uttarakhand,3,Both,22,All ages,294,All causes,1,Number,2022,1497068.6163862457,1946781.5999864405,1137374.9413462926
1,All Population,3,YLDs (Years Lived with Disability),4874,Uttarakhand,3,Both,22,All ages,294,All causes,2,Percent,2022,1.0,1.0,1.0
1,All Population,3,YLDs (Years Lived with Disability),4874,Uttarakhand,3,Both,22,All ages,294,All causes,3,Rate,2022,12232.73103267609,15907.39090468836,9293.629956908619
1,All Population,3,YLDs (Years Lived with Disability),4849,Delhi,3,Both,22,All ages,294,All causes,1,Number,2023,2478160.34377638,3233574.6162315607,1883907.1034415336
1,All Population,3,YLDs (Years Lived with Disability),4849,Delhi,3,Both,22,All ages,294,All causes,2,Percent,2023,1.0,1.0,1.0
1,All Population,3,YLDs (Years Lived with Disability),4849,Delhi,3,Both,22,All ages,294,All causes,3,Rate,2023,12245.90581221557,15978.808750849741,9309.38508706548
1,All Population,3,YLDs (Years Lived with Disability),4867,Punjab,3,Both,22,All ages,294,All causes,1,Number,2023,4027661.286324497,5203084.78789545,3057023.796143208
1,All Population,3,YLDs (Years Lived with Disability),4867,Punjab,3,Both,22,All ages,294,All causes,2,Percent,2023,1.0,1.0,1.0
1,All Population,3,YLDs (Years Lived with Disability),4867,Punjab,3,Both,22,All ages,294,All causes,3,Rate,2023,12886.76055120951,16647.60341613476,9781.14366121329
1,All Population,3,YLDs (Years Lived with Disability),4859,Madhya Pradesh,3,Both,22,All ages,294,All causes,1,Number,2022,10728898.320752691,13902059.613264138,8106857.18746078
1,All Population,3,YLDs (Years Lived with Disability),4859,Madhya Pradesh,3,Both,22,All ages,294,All causes,2,Percent,2022,1.0,1.0,1.0
1,All Population,3,YLDs (Years Lived with Disability),4859,Madhya Pradesh,3,Both,22,All ages,294,All causes,3,Rate,2022,11552.63638692529,14969.42509285821,8729.281472106979
1,All Population,3,YLDs (Years Lived with Disability),4862,Meghalaya,3,Both,22,All ages,294,All causes,1,Number,2022,389731.32688795554,506509.5345818703,294471.51486077154
1,All Population,3,YLDs (Years Lived with Disability),4862,Meghalaya,3,Both,22,All ages,294,All causes,2,Percent,2022,1.0,1.0,1.0
1,All Population,3,YLDs (Years Lived with Disability),4862,Meghalaya,3,Both,22,All ages,294,All causes,3,Rate,2022,10947.65231869035,14227.9819407439,8271.77991616926
1,All Population,3,YLDs (Years Lived with Disability),4843,Assam,3,Both,22,All ages,294,All causes,1,Number,2023,4237084.308737968,5560124.52303943,3183726.7686168654
1,All Population,3,YLDs (Years Lived with Disability),4843,Assam,3,Both,22,All ages,294,All causes,2,Percent,2023,1.0,1.0,1.0
1,All Population,3,YLDs (Years Lived with Disability),4843,Assam,3,Both,22,All ages,294,All causes,3,Rate,2023,11210.29247419969,14710.73444719996,8423.36513354966
1,All Population,3,YLDs (Years Lived with Disability),4846,Chhattisgarh,3,Both,22,All ages,294,All causes,1,Number,2023,3818919.500002963,5029355.558607985,2873963.0442164624
1,All Population,3,YLDs (Years Lived with Disability),4846,Chhattisgarh,3,Both,22,All ages,294,All causes,2,Percent,2023,1.0,1.0,1.0
1,All Population,3,YLDs (Years Lived with Disability),4846,Chhattisgarh,3,Both,22,All ages,294,All causes,3,Rate,2023,11394.60712050921,15006.2159361156,8575.11653955623
1,All Population,3,YLDs (Years Lived with Disability),4850,Goa,3,Both,22,All ages,294,All causes,1,Number,2022,202037.9084759106,261961.32785665145,153648.16891077126
1,All Population,3,YLDs (Years Lived with Disability),4850,Goa,3,Both,22,All ages,294,All causes,2,Percent,2022,1.0,1.0,1.0
1,All Population,3,YLDs (Years Lived with Disability),4850,Goa,3,Both,22,All ages,294,All causes,3,Rate,2022,13693.884090825051,17755.420688169128,10414.0863054048
1,All Population,3,YLDs (Years Lived with Disability),4854,Jammu & Kashmir and Ladakh,3,Both,22,All ages,294,All causes,1,Number,2023,1755493.5648818922,2278683.820915239,1333020.0939240018
1,All Population,3,YLDs (Years Lived with Disability),4854,Jammu & Kashmir and Ladakh,3,Both,22,All ages,294,All causes,2,Percent,2023,1.0,1.0,1.0
1,All Population,3,YLDs (Years Lived with Disability),4854,Jammu & Kashmir and Ladakh,3,Both,22,All ages,294,All causes,3,Rate,2023,12303.10198377561,15969.799034487382,9342.262763049499
1,All Population,3,YLDs (Years Lived with Disability),4870,Tamil Nadu,3,Both,22,All ages,294,All causes,1,Number,2021,11259399.265341664,14536958.936887247,8567768.909511128
1,All Population,3,YLDs (Years Lived with Disability),4870,Tamil Nadu,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,All Population,3,YLDs (Years Lived with Disability),4870,Tamil Nadu,3,Both,22,All ages,294,All causes,3,Rate,2021,13937.85334433805,17995.09875794875,10605.921660183849
1,All Population,3,YLDs (Years Lived with Disability),4860,Maharashtra,3,Both,22,All ages,294,All causes,1,Number,2021,16430068.296618309,21234568.49661294,12510568.355495574
1,All Population,3,YLDs (Years Lived with Disability),4860,Maharashtra,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,All Population,3,YLDs (Years Lived with Disability),4860,Maharashtra,3,Both,22,All ages,294,All causes,3,Rate,2021,13093.66794848083,16922.53397273755,9970.088068796811
1,All Population,3,YLDs (Years Lived with Disability),4856,Karnataka,3,Both,22,All ages,294,All causes,1,Number,2023,8960048.692838266,11653080.002542287,6777919.810918867
1,All Population,3,YLDs (Years Lived with Disability),4856,Karnataka,3,Both,22,All ages,294,All causes,2,Percent,2023,1.0,1.0,1.0
1,All Population,3,YLDs (Years Lived with Disability),4856,Karnataka,3,Both,22,All ages,294,All causes,3,Rate,2023,13001.77538493008,16909.58765176994,9835.3250054403
1,All Population,3,YLDs (Years Lived with Disability),4852,Haryana,3,Both,22,All ages,294,All causes,1,Number,2022,3732565.891545349,4830448.024721295,2825630.666486739
1,All Population,3,YLDs (Years Lived with Disability),4852,Haryana,3,Both,22,All ages,294,All causes,2,Percent,2022,1.0,1.0,1.0
1,All Population,3,YLDs (Years Lived with Disability),4852,Haryana,3,Both,22,All ages,294,All causes,3,Rate,2022,12733.292782242208,16478.61303868761,9639.36970338698
1,All Population,3,YLDs (Years Lived with Disability),4872,Tripura,3,Both,22,All ages,294,All causes,1,Number,2021,512470.6460694772,661268.7151210979,389905.54251720186
1,All Population,3,YLDs (Years Lived with Disability),4872,Tripura,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,All Population,3,YLDs (Years Lived with Disability),4872,Tripura,3,Both,22,All ages,294,All causes,3,Rate,2021,12597.089594698398,16254.70905395474,9584.305150412049
1,All Population,3,YLDs (Years Lived with Disability),4862,Meghalaya,3,Both,22,All ages,294,All causes,1,Number,2021,382338.31104623247,495849.3958908491,289586.2219692883
1,All Population,3,YLDs (Years Lived with Disability),4862,Meghalaya,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,All Population,3,YLDs (Years Lived with Disability),4862,Meghalaya,3,Both,22,All ages,294,All causes,3,Rate,2021,10869.736512908341,14096.814595089249,8232.82898844559
1,All Population,3,YLDs (Years Lived with Disability),4870,Tamil Nadu,3,Both,22,All ages,294,All causes,1,Number,2022,11390372.938514393,14787919.488951763,8657570.16333296
1,All Population,3,YLDs (Years Lived with Disability),4870,Tamil Nadu,3,Both,22,All ages,294,All causes,2,Percent,2022,1.0,1.0,1.0
1,All Population,3,YLDs (Years Lived with Disability),4870,Tamil Nadu,3,Both,22,All ages,294,All causes,3,Rate,2022,14025.14836781065,18208.601773037113,10660.20460444312
1,All Population,3,YLDs (Years Lived with Disability),4844,Bihar,3,Both,22,All ages,294,All causes,1,Number,2022,14103067.538499543,18274055.92383228,10711684.204218555
1,All Population,3,YLDs (Years Lived with Disability),4844,Bihar,3,Both,22,All ages,294,All causes,2,Percent,2022,1.0,1.0,1.0
1,All Population,3,YLDs (Years Lived with Disability),4844,Bihar,3,Both,22,All ages,294,All causes,3,Rate,2022,11113.63710898913,14400.50013888343,8441.12607039543
1,All Population,3,YLDs (Years Lived with Disability),4842,Arunachal Pradesh,3,Both,22,All ages,294,All causes,1,Number,2021,185059.5768678853,241026.95024259528,139442.64369933918
1,All Population,3,YLDs (Years Lived with Disability),4842,Arunachal Pradesh,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,All Population,3,YLDs (Years Lived with Disability),4842,Arunachal Pradesh,3,Both,22,All ages,294,All causes,3,Rate,2021,10671.24752207505,13898.541697011471,8040.799569700061
1,All Population,3,YLDs (Years Lived with Disability),4849,Delhi,3,Both,22,All ages,294,All causes,1,Number,2022,2501231.9801964653,3217389.8378433995,1906714.035920232
1,All Population,3,YLDs (Years Lived with Disability),4849,Delhi,3,Both,22,All ages,294,All causes,2,Percent,2022,1.0,1.0,1.0
1,All Population,3,YLDs (Years Lived with Disability),4849,Delhi,3,Both,22,All ages,294,All causes,3,Rate,2022,12467.35399111155,16037.03229184201,9503.98804823026
1,All Population,3,YLDs (Years Lived with Disability),4860,Maharashtra,3,Both,22,All ages,294,All causes,1,Number,2023,16751256.717123523,21783470.404740177,12700915.46826115
1,All Population,3,YLDs (Years Lived with Disability),4860,Maharashtra,3,Both,22,All ages,294,All causes,2,Percent,2023,1.0,1.0,1.0
1,All Population,3,YLDs (Years Lived with Disability),4860,Maharashtra,3,Both,22,All ages,294,All causes,3,Rate,2023,13181.47888876807,17141.302298272778,9994.285917770861
1,All Population,3,YLDs (Years Lived with Disability),4872,Tripura,3,Both,22,All ages,294,All causes,1,Number,2022,512090.13443924894,662230.2031885986,387730.9326848856
1,All Population,3,YLDs (Years Lived with Disability),4872,Tripura,3,Both,22,All ages,294,All causes,2,Percent,2022,1.0,1.0,1.0
1,All Population,3,YLDs (Years Lived with Disability),4872,Tripura,3,Both,22,All ages,294,All causes,3,Rate,2022,12539.157992595041,16215.52259416799,9494.06968926638
1,All Population,3,YLDs (Years Lived with Disability),4850,Goa,3,Both,22,All ages,294,All causes,1,Number,2023,202947.246567518,262528.9807865376,154204.83877790414
1,All Population,3,YLDs (Years Lived with Disability),4850,Goa,3,Both,22,All ages,294,All causes,2,Percent,2023,1.0,1.0,1.0
1,All Population,3,YLDs (Years Lived with Disability),4850,Goa,3,Both,22,All ages,294,All causes,3,Rate,2023,13805.800703618559,17858.94043384936,10490.02293802054
1,All Population,3,YLDs (Years Lived with Disability),4860,Maharashtra,3,Both,22,All ages,294,All causes,1,Number,2022,16632878.638921889,21571279.878956422,12613650.65907479
1,All Population,3,YLDs (Years Lived with Disability),4860,Maharashtra,3,Both,22,All ages,294,All causes,2,Percent,2022,1.0,1.0,1.0
1,All Population,3,YLDs (Years Lived with Disability),4860,Maharashtra,3,Both,22,All ages,294,All causes,3,Rate,2022,13173.31606489661,17084.55246615428,9990.06909575781
1,All Population,3,YLDs (Years Lived with Disability),4862,Meghalaya,3,Both,22,All ages,294,All causes,1,Number,2023,395277.95389489154,512649.3419523016,295050.47792145493
1,All Population,3,YLDs (Years Lived with Disability),4862,Meghalaya,3,Both,22,All ages,294,All causes,2,Percent,2023,1.0,1.0,1.0
1,All Population,3,YLDs (Years Lived with Disability),4862,Meghalaya,3,Both,22,All ages,294,All causes,3,Rate,2023,10962.089207651781,14217.10409940912,8182.51973798501
1,All Population,3,YLDs (Years Lived with Disability),4850,Goa,3,Both,22,All ages,294,All causes,1,Number,2021,200091.25710496472,258939.8818375276,152534.57873916088
1,All Population,3,YLDs (Years Lived with Disability),4850,Goa,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,All Population,3,YLDs (Years Lived with Disability),4850,Goa,3,Both,22,All ages,294,All causes,3,Rate,2021,13499.0447786802,17469.234340795258,10290.66006425706
1,All Population,3,YLDs (Years Lived with Disability),4842,Arunachal Pradesh,3,Both,22,All ages,294,All causes,1,Number,2023,190768.05983946708,249974.723562756,144584.6122622765
1,All Population,3,YLDs (Years Lived with Disability),4842,Arunachal Pradesh,3,Both,22,All ages,294,All causes,2,Percent,2023,1.0,1.0,1.0
1,All Population,3,YLDs (Years Lived with Disability),4842,Arunachal Pradesh,3,Both,22,All ages,294,All causes,3,Rate,2023,10634.530826051861,13935.05760712227,8059.99451569529
1,All Population,3,YLDs (Years Lived with Disability),4852,Haryana,3,Both,22,All ages,294,All causes,1,Number,2023,3712452.374244821,4828153.98520838,2807581.2449416704
1,All Population,3,YLDs (Years Lived with Disability),4852,Haryana,3,Both,22,All ages,294,All causes,2,Percent,2023,1.0,1.0,1.0
1,All Population,3,YLDs (Years Lived with Disability),4852,Haryana,3,Both,22,All ages,294,All causes,3,Rate,2023,12584.89162077244,16367.02333308937,9517.45695897087
1,All Population,3,YLDs (Years Lived with Disability),4852,Haryana,3,Both,22,All ages,294,All causes,1,Number,2021,3716847.055895941,4787289.663683178,2834742.131092383
1,All Population,3,YLDs (Years Lived with Disability),4852,Haryana,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,All Population,3,YLDs (Years Lived with Disability),4852,Haryana,3,Both,22,All ages,294,All causes,3,Rate,2021,12752.60010080763,16425.316869263883,9726.07488096342
1,All Population,3,YLDs (Years Lived with Disability),4870,Tamil Nadu,3,Both,22,All ages,294,All causes,1,Number,2023,11420475.318215031,14871807.519746924,8652108.273655012
1,All Population,3,YLDs (Years Lived with Disability),4870,Tamil Nadu,3,Both,22,All ages,294,All causes,2,Percent,2023,1.0,1.0,1.0
1,All Population,3,YLDs (Years Lived with Disability),4870,Tamil Nadu,3,Both,22,All ages,294,All causes,3,Rate,2023,13991.559139246121,18219.88740592506,10599.95150962992
1,All Population,3,YLDs (Years Lived with Disability),4842,Arunachal Pradesh,3,Both,22,All ages,294,All causes,1,Number,2022,190062.85666899945,248757.10977932476,144110.86404904036
1,All Population,3,YLDs (Years Lived with Disability),4842,Arunachal Pradesh,3,Both,22,All ages,294,All causes,2,Percent,2022,1.0,1.0,1.0
1,All Population,3,YLDs (Years Lived with Disability),4842,Arunachal Pradesh,3,Both,22,All ages,294,All causes,3,Rate,2022,10775.28311747558,14102.851721445139,8170.114811737019
1,All Population,3,YLDs (Years Lived with Disability),4872,Tripura,3,Both,22,All ages,294,All causes,1,Number,2023,508144.1823859847,657133.3776309849,383385.4969251457
1,All Population,3,YLDs (Years Lived with Disability),4872,Tripura,3,Both,22,All ages,294,All causes,2,Percent,2023,1.0,1.0,1.0
1,All Population,3,YLDs (Years Lived with Disability),4872,Tripura,3,Both,22,All ages,294,All causes,3,Rate,2023,12395.126428865371,16029.40972012602,9351.89631231647
1,All Population,4,YLLs (Years of Life Lost),4842,Arunachal Pradesh,3,Both,22,All ages,294,All causes,1,Number,2019,259965.50856970754,269807.6579268995,250423.8736785521
1,All Population,4,YLLs (Years of Life Lost),4842,Arunachal Pradesh,3,Both,22,All ages,294,All causes,2,Percent,2019,1.0,1.0,1.0
1,All Population,4,YLLs (Years of Life Lost),4842,Arunachal Pradesh,3,Both,22,All ages,294,All causes,3,Rate,2019,15565.05368622372,16154.33794926067,14993.76228625188
1,All Population,4,YLLs (Years of Life Lost),4863,Mizoram,3,Both,22,All ages,294,All causes,1,Number,2019,180410.8382856913,187281.1060650581,173595.43595903245
1,All Population,4,YLLs (Years of Life Lost),4863,Mizoram,3,Both,22,All ages,294,All causes,2,Percent,2019,1.0,1.0,1.0
1,All Population,4,YLLs (Years of Life Lost),4863,Mizoram,3,Both,22,All ages,294,All causes,3,Rate,2019,14584.95764604372,15140.37086584355,14033.979915328568
1,All Population,4,YLLs (Years of Life Lost),4841,Andhra Pradesh,3,Both,22,All ages,294,All causes,1,Number,2019,13228152.517731184,13659687.90772625,12783446.679592429
1,All Population,4,YLLs (Years of Life Lost),4841,Andhra Pradesh,3,Both,22,All ages,294,All causes,2,Percent,2019,1.0,1.0,1.0
1,All Population,4,YLLs (Years of Life Lost),4841,Andhra Pradesh,3,Both,22,All ages,294,All causes,3,Rate,2019,25028.229621880466,25844.71301336595,24186.82717991373
1,All Population,4,YLLs (Years of Life Lost),4862,Meghalaya,3,Both,22,All ages,294,All causes,1,Number,2019,578866.3354290077,603864.203471658,556998.4715604984
1,All Population,4,YLLs (Years of Life Lost),4862,Meghalaya,3,Both,22,All ages,294,All causes,2,Percent,2019,1.0,1.0,1.0
1,All Population,4,YLLs (Years of Life Lost),4862,Meghalaya,3,Both,22,All ages,294,All causes,3,Rate,2019,16924.499334787277,17655.369960983546,16285.141637087492
1,All Population,4,YLLs (Years of Life Lost),4869,Sikkim,3,Both,22,All ages,294,All causes,1,Number,2019,99116.4276180593,102924.12884953328,95543.80070580413
1,All Population,4,YLLs (Years of Life Lost),4869,Sikkim,3,Both,22,All ages,294,All causes,2,Percent,2019,1.0,1.0,1.0
1,All Population,4,YLLs (Years of Life Lost),4869,Sikkim,3,Both,22,All ages,294,All causes,3,Rate,2019,14488.401299098367,15044.99423524868,13966.170487913629
1,All Population,4,YLLs (Years of Life Lost),4849,Delhi,3,Both,22,All ages,294,All causes,1,Number,2019,2581931.8137930166,2675508.8205233724,2484100.2083042637
1,All Population,4,YLLs (Years of Life Lost),4849,Delhi,3,Both,22,All ages,294,All causes,2,Percent,2019,1.0,1.0,1.0
1,All Population,4,YLLs (Years of Life Lost),4849,Delhi,3,Both,22,All ages,294,All causes,3,Rate,2019,13211.436909830349,13690.259283846754,12710.844261799368
1,All Population,4,YLLs (Years of Life Lost),44538,Other Union Territories,3,Both,22,All ages,294,All causes,1,Number,2019,651145.834862639,676942.1550821073,622630.6638131478
1,All Population,4,YLLs (Years of Life Lost),44538,Other Union Territories,3,Both,22,All ages,294,All causes,2,Percent,2019,1.0,1.0,1.0
1,All Population,4,YLLs (Years of Life Lost),44538,Other Union Territories,3,Both,22,All ages,294,All causes,3,Rate,2019,17211.25649669525,17893.111559258647,16457.53606003845
1,All Population,4,YLLs (Years of Life Lost),4870,Tamil Nadu,3,Both,22,All ages,294,All causes,1,Number,2019,16472135.23763435,17030519.992684636,15860416.718555735
1,All Population,4,YLLs (Years of Life Lost),4870,Tamil Nadu,3,Both,22,All ages,294,All causes,2,Percent,2019,1.0,1.0,1.0
1,All Population,4,YLLs (Years of Life Lost),4870,Tamil Nadu,3,Both,22,All ages,294,All causes,3,Rate,2019,20646.293854475996,21346.17735897083,19879.561423074752
